Applicant_id,pos_com_city1
2363,   receptionist customer service rep medical admclerical
2365, public relations marketing volunteer volunteer coordinator assistant marketing officer  
2369, host server receptionist host bartender
2372, student customer service rep sales rep
2374, secretary server host barista receptionist book keeper
2375, sales associate sales rep receptionist host
2378, retired military y unit supply specialist  
2379, police records clerk receptionist customer service rep
2380,   teacher assistant
2385,   server dishwasher line cook
2388,    
2390,   chief executive officer  
2391, president book keeper customer service rep
2395,    
2397, tutor english assistant lead teacher  
2398, field scout program coordinator general office help
2400, jrk assistant teacher sales associate sales associate  veterinary assistant medical assistant
2401, network administrator validation manager sox gcc manager validation consultant associate director it audit services qualit assurance
2402, aviation ordnanceman aerial transportation specialist production line supervisor production training lead order fulfillment lead production training specialist sales rep customer service rep book keeper receptionist chef bartender dishwasher barista host server line cook
2403,   server  
2405,   book keeper
2411,    
2412, welder ride jock carpet installer warehouse worker  welder line cook
2414, technology consultant customer service rep book keeper
2415, accountspayroll human resources generalist line cook
2416, cook assembly assembly server dishwasher customer service rep
2418,   dishwasher receptionist customer service rep
2421,   server bartender line cook
2422, customer engagement specialist marketing intern analyst at corporate lending products department sales development executive  
2423, pizza delivery inventory associate  
2424, feild worker host sales rep server
2425, runner host secretary server host bartender receptionist
2426,   receptionist customer service rep
2427, wait staff maintenance  warehouse production
2428, office assistantappointment clerkmedical recordsbilingual dishwasher receptionist customer service rep stock clerk
2429,    
2430, crew member book keeper receptionist sales rep barista server dishwasher customer service rep host
2431, dental assistant dentalsurgical assistant dental assistant
2432, security officer  
2433, rehab homes customer service rep apartment maintenance tech warehousestocker shipping  stores
2435, production production  
2438, conducted phone surveys conducting phone surveys interviewing
2439, csr csr call center dishwasher sales rep customer service rep
2441,   receptionist book keeper customer service rep sales rep
2442,    
2443,   receptionist day care
2444, car detailer manager  
2445,   host dishwasher
2446, server book keeper receptionist server line cook
2448, writereditor researcherwriter
2452, department administrative assistant administrative assistant customer service rep receptionist clerical
2456, supervisor teacher aide mens shoes line cook dishwasher
2457, sewing machine operator truck unloader overnight stocker dishwasher receptionist
2459,   book keeper sales rep dishwasher host server receptionist customer service rep
2460, senior software engineer ios engineer
2461, adminstrative assistant texas works advisor texas works supervisor customer service rep inbound call center customer service representative 
2462, waitress cashier server host line cook receptionist book keeper
2463,   sales rep customer service rep book keeper
2464,     host host
2466,   substitute teacher salon receptionist receptionist
2467,   customer service rep trainer
2469, parks and recreation  
2470,   receptionist customer service rep
